# coordinate_x	h	p	Gamma	@time=0.0
-3.000000000000000000e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.999400000000000066e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.998800000000000132e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.998199999999999754e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.997599999999999820e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.996999999999999886e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.996399999999999952e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.995800000000000018e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.995200000000000085e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.994600000000000151e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.994000000000000217e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.993400000000000283e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.992799999999999905e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.992199999999999971e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.991600000000000037e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.991000000000000103e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.990400000000000169e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.989799999999999791e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.989199999999999857e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.988599999999999923e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.987999999999999989e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.987400000000000055e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.986800000000000122e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.986200000000000188e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.985599999999999810e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.984999999999999876e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.984399999999999942e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.983800000000000008e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.983200000000000074e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.982600000000000140e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.982000000000000206e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.981399999999999828e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.980799999999999894e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.980199999999999960e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.979600000000000026e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.979000000000000092e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.978400000000000158e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.977800000000000225e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.977199999999999847e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.976599999999999913e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.975999999999999979e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.975400000000000045e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.974800000000000111e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.974199999999999733e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.973599999999999799e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.972999999999999865e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.972399999999999931e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.971799999999999997e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.971200000000000063e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.970600000000000129e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.970000000000000195e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.969400000000000261e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.968799999999999883e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.968199999999999950e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.967600000000000016e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.967000000000000082e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.966400000000000148e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.965799999999999770e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.965199999999999836e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.964599999999999902e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
-2.963999999999999968e+00	1.000000000000000021e-03	0.000000000000000000e+00	8.000000000000000444e-01
