# coordinate_x	h	p	Gamma	@time=100.0
-3.000000000000000000e+00	1.000010674449244678e-03	-8.570213092214071242e-07	8.000170794955938636e-01
-2.999400000000000066e+00	1.000010674706355200e-03	-8.570297749528202877e-07	8.000170799069833416e-01
-2.998800000000000132e+00	1.000010675477691754e-03	-8.570551689371719911e-07	8.000170811411604355e-01
-2.998199999999999754e+00	1.000010676763269301e-03	-8.570974785445018708e-07	8.000170831981487929e-01
-2.997599999999999820e+00	1.000010678563113863e-03	-8.571566925646896002e-07	8.000170860779897142e-01
-2.996999999999999886e+00	1.000010680877260350e-03	-8.572328129163851894e-07	8.000170897807398207e-01
-2.996399999999999952e+00	1.000010683705754733e-03	-8.573258461572179779e-07	8.000170943064722762e-01
-2.995800000000000018e+00	1.000010687048652957e-03	-8.574357916774281111e-07	8.000170996552762315e-01
-2.995200000000000085e+00	1.000010690906020724e-03	-8.575626353608857329e-07	8.000171058272576019e-01
-2.994600000000000151e+00	1.000010695277934363e-03	-8.577063589666306568e-07	8.000171128225378459e-01
-2.994000000000000217e+00	1.000010700164479958e-03	-8.578669555391786740e-07	8.000171206412551861e-01
-2.993400000000000283e+00	1.000010705565754004e-03	-8.580444193045993624e-07	8.000171292835637216e-01
-2.992799999999999905e+00	1.000010711481862970e-03	-8.582387328787260552e-07	8.000171387496339825e-01
-2.992199999999999971e+00	1.000010717912923515e-03	-8.584498907879467202e-07	8.000171490396522644e-01
-2.991600000000000037e+00	1.000010724859062058e-03	-8.586778804898074387e-07	8.000171601538218491e-01
-2.991000000000000103e+00	1.000010732320415641e-03	-8.589226802868804756e-07	8.000171720923612284e-01
-2.990400000000000169e+00	1.000010740297131284e-03	-8.591842801817488216e-07	8.000171848555057696e-01
-2.989799999999999791e+00	1.000010748789365543e-03	-8.594626556911442002e-07	8.000171984435063832e-01
-2.989199999999999857e+00	1.000010757797286038e-03	-8.597577893778232719e-07	8.000172128566306329e-01
-2.988599999999999923e+00	1.000010767321069275e-03	-8.600696637934891292e-07	8.000172280951616255e-01
-2.987999999999999989e+00	1.000010777360903040e-03	-8.603982542187833901e-07	8.000172441593993433e-01
-2.987400000000000055e+00	1.000010787916983789e-03	-8.607435389541467614e-07	8.000172610496588677e-01
-2.986800000000000122e+00	1.000010798989519256e-03	-8.611054937306983937e-07	8.000172787662720442e-01
-2.986200000000000188e+00	1.000010810578726280e-03	-8.614840987018989851e-07	8.000172973095860396e-01
-2.985599999999999810e+00	1.000010822684832545e-03	-8.618793306642646684e-07	8.000173166799651181e-01
-2.984999999999999876e+00	1.000010835308074407e-03	-8.622911553147724599e-07	8.000173368777880878e-01
-2.984399999999999942e+00	1.000010848448699930e-03	-8.627195513476473068e-07	8.000173579034509652e-01
-2.983800000000000008e+00	1.000010862106965421e-03	-8.631644950653051896e-07	8.000173797573647549e-01
-2.983200000000000074e+00	1.000010876283138461e-03	-8.636259496514741963e-07	8.000174024399571149e-01
-2.982600000000000140e+00	1.000010890977495737e-03	-8.641038839589276064e-07	8.000174259516708020e-01
-2.982000000000000206e+00	1.000010906190323913e-03	-8.645982631610940183e-07	8.000174502929648934e-01
-2.981399999999999828e+00	1.000010921921919626e-03	-8.651090598575038859e-07	8.000174754643141206e-01
-2.980799999999999894e+00	1.000010938172589707e-03	-8.656362387103280495e-07	8.000175014662092021e-01
-2.980199999999999960e+00	1.000010954942650090e-03	-8.661797640201369729e-07	8.000175282991559556e-01
-2.979600000000000026e+00	1.000010972232427122e-03	-8.667395914706283829e-07	8.000175559636766298e-01
-2.979000000000000092e+00	1.000010990042256688e-03	-8.673156844729353147e-07	8.000175844603085729e-01
-2.978400000000000158e+00	1.000011008372484649e-03	-8.679080048772702300e-07	8.000176137896052309e-01
-2.977800000000000225e+00	1.000011027223466189e-03	-8.685165138701117375e-07	8.000176439521352600e-01
-2.977199999999999847e+00	1.000011046595566900e-03	-8.691411685923370364e-07	8.000176749484830818e-01
-2.976599999999999913e+00	1.000011066489160834e-03	-8.697819222019666229e-07	8.000177067792484387e-01
-2.975999999999999979e+00	1.000011086904633315e-03	-8.704387278453538555e-07	8.000177394450467272e-01
-2.975400000000000045e+00	1.000011107842378125e-03	-8.711115497904758994e-07	8.000177729465085541e-01
-2.974800000000000111e+00	1.000011129302798805e-03	-8.718003452994871783e-07	8.000178072842801802e-01
-2.974199999999999733e+00	1.000011151286308870e-03	-8.725050651596282963e-07	8.000178424590228543e-01
-2.973599999999999799e+00	1.000011173793331374e-03	-8.732256593858624386e-07	8.000178784714135904e-01
-2.972999999999999865e+00	1.000011196824298699e-03	-8.739620753516820265e-07	8.000179153221441686e-01
-2.972399999999999931e+00	1.000011220379652547e-03	-8.747142574290351175e-07	8.000179530119218008e-01
-2.971799999999999997e+00	1.000011244459844163e-03	-8.754821514534510109e-07	8.000179915414686871e-01
-2.971200000000000063e+00	1.000011269065334552e-03	-8.762657133055041484e-07	8.000180309115224597e-01
-2.970600000000000129e+00	1.000011294196594038e-03	-8.770648829053897267e-07	8.000180711228352948e-01
-2.970000000000000195e+00	1.000011319854101841e-03	-8.778796075736101036e-07	8.000181121761748004e-01
-2.969400000000000261e+00	1.000011346038347151e-03	-8.787098213832918293e-07	8.000181540723232398e-01
