# coordinate_x	h	p	Gamma	@time=0.2
-3.000000000000000000e+00	1.000000000000021596e-04	-4.563573884991450376e-14	8.000000004245267915e-01
-2.999699999999999811e+00	1.000000000000021732e-04	-2.138110638454268620e-14	8.000000004245301222e-01
-2.999400000000000066e+00	1.000000000000021596e-04	6.036889846411777223e-15	8.000000004245394480e-01
-2.999100000000000321e+00	1.000000000000021732e-04	1.108714192782547512e-14	8.000000004245551022e-01
-2.998800000000000132e+00	1.000000000000021732e-04	1.355833912613996347e-14	8.000000004245769736e-01
-2.998499999999999943e+00	1.000000000000021596e-04	4.439726461704483780e-15	8.000000004246051732e-01
-2.998200000000000198e+00	1.000000000000021596e-04	-1.235528438877612872e-14	8.000000004246397012e-01
-2.997900000000000009e+00	1.000000000000021596e-04	-4.341981004071312927e-16	8.000000004246804464e-01
-2.997599999999999820e+00	1.000000000000021732e-04	-1.913730226324045045e-15	8.000000004247275198e-01
-2.997300000000000075e+00	1.000000000000021732e-04	-1.138455331478246783e-14	8.000000004247808105e-01
-2.996999999999999886e+00	1.000000000000021596e-04	-3.992139226704685387e-15	8.000000004248404295e-01
-2.996699999999999697e+00	1.000000000000021732e-04	-7.846755035484885026e-15	8.000000004249063768e-01
-2.996399999999999952e+00	1.000000000000021596e-04	-1.868281373684219027e-14	8.000000004249784302e-01
-2.996100000000000207e+00	1.000000000000021732e-04	5.552653575088704409e-15	8.000000004250568120e-01
-2.995800000000000018e+00	1.000000000000021732e-04	2.055304755176911229e-14	8.000000004251415220e-01
-2.995499999999999829e+00	1.000000000000021732e-04	1.352049940975275562e-14	8.000000004252324493e-01
-2.995200000000000085e+00	1.000000000000021732e-04	-3.164379953677288882e-15	8.000000004253298158e-01
-2.994900000000000340e+00	1.000000000000021732e-04	-1.164742819325710920e-14	8.000000004254332886e-01
-2.994600000000000151e+00	1.000000000000021732e-04	-2.213765763066492900e-15	8.000000004255430897e-01
-2.994299999999999962e+00	1.000000000000021732e-04	4.067252514401575160e-15	8.000000004256592190e-01
-2.994000000000000217e+00	1.000000000000021732e-04	7.778145562301585700e-15	8.000000004257815656e-01
-2.993700000000000028e+00	1.000000000000021732e-04	-6.716707473754640966e-15	8.000000004259102404e-01
-2.993399999999999839e+00	1.000000000000021732e-04	-2.620255359452422211e-14	8.000000004260452435e-01
-2.993100000000000094e+00	1.000000000000021732e-04	-1.171193037868920319e-15	8.000000004261864639e-01
-2.992799999999999905e+00	1.000000000000021732e-04	2.532594422382052192e-14	8.000000004263341236e-01
-2.992499999999999716e+00	1.000000000000021732e-04	1.651732507424002859e-14	8.000000004264880005e-01
-2.992199999999999971e+00	1.000000000000021732e-04	-4.560417057111827774e-15	8.000000004266480946e-01
-2.991900000000000226e+00	1.000000000000021732e-04	9.740073731644843462e-15	8.000000004268147391e-01
-2.991600000000000037e+00	1.000000000000021732e-04	2.297415020448411214e-14	8.000000004269874898e-01
-2.991299999999999848e+00	1.000000000000021867e-04	9.504495573670799086e-15	8.000000004271666798e-01
-2.991000000000000103e+00	1.000000000000021732e-04	-7.478610594976578862e-15	8.000000004273520871e-01
-2.990700000000000358e+00	1.000000000000021732e-04	3.281952854239556913e-15	8.000000004275438226e-01
-2.990400000000000169e+00	1.000000000000021596e-04	-5.199940216538665115e-15	8.000000004277417753e-01
-2.990099999999999980e+00	1.000000000000021732e-04	-3.302430339594861471e-14	8.000000004279462784e-01
-2.989799999999999791e+00	1.000000000000021596e-04	-3.957855224674312205e-14	8.000000004281568877e-01
-2.989499999999999602e+00	1.000000000000021732e-04	-3.736641477477335594e-14	8.000000004283739363e-01
-2.989199999999999857e+00	1.000000000000021732e-04	6.703308231719409098e-15	8.000000004285973132e-01
-2.988900000000000112e+00	1.000000000000021867e-04	2.989401322366553943e-14	8.000000004288269073e-01
-2.988599999999999923e+00	1.000000000000021867e-04	3.071919696369203317e-14	8.000000004290629407e-01
-2.988299999999999734e+00	1.000000000000021867e-04	1.268335884008395421e-14	8.000000004293053024e-01
-2.987999999999999989e+00	1.000000000000021867e-04	-1.056962792023268568e-14	8.000000004295538814e-01
-2.987700000000000244e+00	1.000000000000021867e-04	2.249389401364984329e-15	8.000000004298090106e-01
-2.987400000000000055e+00	1.000000000000021867e-04	4.033148169119572071e-15	8.000000004300703571e-01
-2.987099999999999866e+00	1.000000000000022003e-04	-4.119703211188045509e-15	8.000000004303380319e-01
-2.986800000000000122e+00	1.000000000000021867e-04	1.005363847242478180e-14	8.000000004306120349e-01
-2.986500000000000377e+00	1.000000000000021867e-04	4.738409290071672497e-15	8.000000004308924773e-01
-2.986200000000000188e+00	1.000000000000021867e-04	8.023674686065451733e-16	8.000000004311793589e-01
-2.985899999999999999e+00	1.000000000000021867e-04	8.379260720929851128e-15	8.000000004314725688e-01
-2.985599999999999810e+00	1.000000000000021867e-04	1.483315259497045516e-14	8.000000004317719959e-01
-2.985299999999999621e+00	1.000000000000021867e-04	3.920926046875515536e-15	8.000000004320779734e-01
-2.984999999999999876e+00	1.000000000000021867e-04	-1.843927166408304628e-14	8.000000004323902791e-01
-2.984700000000000131e+00	1.000000000000022003e-04	-7.781793138710499573e-15	8.000000004327090242e-01
-2.984399999999999942e+00	1.000000000000022003e-04	-1.353968229986563049e-16	8.000000004330340975e-01
-2.984099999999999753e+00	1.000000000000022003e-04	1.423032918322499156e-15	8.000000004333656101e-01
-2.983800000000000008e+00	1.000000000000022003e-04	6.805924909968527472e-15	8.000000004337034509e-01
-2.983500000000000263e+00	1.000000000000022003e-04	1.166803416085849646e-14	8.000000004340478421e-01
-2.983200000000000074e+00	1.000000000000022003e-04	1.413416193326012285e-14	8.000000004343984505e-01
-2.982899999999999885e+00	1.000000000000022003e-04	1.984095708868047728e-15	8.000000004347557203e-01
-2.982600000000000140e+00	1.000000000000022003e-04	-8.195027523113991957e-15	8.000000004351192073e-01
-2.982300000000000395e+00	1.000000000000022003e-04	1.277567876440228126e-14	8.000000004354892447e-01
-2.982000000000000206e+00	1.000000000000022003e-04	1.121924636366950808e-14	8.000000004358656103e-01
-2.981700000000000017e+00	1.000000000000022003e-04	-2.249260482081711653e-14	8.000000004362485262e-01
-2.981399999999999828e+00	1.000000000000022003e-04	-3.387876076364178482e-14	8.000000004366377704e-01
-2.981099999999999639e+00	1.000000000000022003e-04	-4.053112156879890909e-14	8.000000004370335649e-01
-2.980799999999999894e+00	1.000000000000022003e-04	-1.426890177590513434e-14	8.000000004374356877e-01
-2.980500000000000149e+00	1.000000000000022139e-04	8.197027373454743246e-15	8.000000004378443608e-01
-2.980199999999999960e+00	1.000000000000022139e-04	9.368688731986228522e-15	8.000000004382593621e-01
-2.979899999999999771e+00	1.000000000000022274e-04	-1.986081482338243529e-15	8.000000004386809138e-01
-2.979600000000000026e+00	1.000000000000022274e-04	-1.970313924571726178e-15	8.000000004391089048e-01
-2.979300000000000281e+00	1.000000000000022274e-04	-2.981421133194085215e-16	8.000000004395434461e-01
-2.979000000000000092e+00	1.000000000000022274e-04	5.697031168706567871e-15	8.000000004399844267e-01
-2.978699999999999903e+00	1.000000000000022410e-04	9.388645782491707882e-15	8.000000004404319576e-01
-2.978400000000000158e+00	1.000000000000022410e-04	6.296383702745060126e-15	8.000000004408859278e-01
-2.978099999999999969e+00	1.000000000000022410e-04	-7.074252098258892417e-16	8.000000004413465593e-01
-2.977799999999999780e+00	1.000000000000022410e-04	-4.530186280745994438e-15	8.000000004418136301e-01
-2.977500000000000036e+00	1.000000000000022410e-04	-7.939335819622375549e-15	8.000000004422871402e-01
-2.977199999999999847e+00	1.000000000000022545e-04	-5.007613405051610743e-15	8.000000004427672007e-01
-2.976899999999999658e+00	1.000000000000022545e-04	3.254375848497005995e-15	8.000000004432538114e-01
-2.976599999999999913e+00	1.000000000000022545e-04	1.542789604418000711e-14	8.000000004437469725e-01
-2.976300000000000168e+00	1.000000000000022545e-04	1.257275598489885101e-14	8.000000004442467949e-01
-2.975999999999999979e+00	1.000000000000022545e-04	-1.116665420712136191e-15	8.000000004447531676e-01
-2.975699999999999790e+00	1.000000000000022545e-04	-1.342749406809871037e-15	8.000000004452660907e-01
-2.975400000000000045e+00	1.000000000000022681e-04	1.748566767266179776e-15	8.000000004457855640e-01
-2.975100000000000300e+00	1.000000000000022681e-04	3.733835738484264437e-15	8.000000004463116987e-01
-2.974800000000000111e+00	1.000000000000022681e-04	6.742284964599361478e-15	8.000000004468442727e-01
-2.974499999999999922e+00	1.000000000000022681e-04	-3.999840129368077356e-15	8.000000004473835080e-01
-2.974200000000000177e+00	1.000000000000022681e-04	-2.043226626318515536e-14	8.000000004479292937e-01
-2.973899999999999988e+00	1.000000000000022816e-04	-6.103189959682548652e-15	8.000000004484818517e-01
-2.973599999999999799e+00	1.000000000000022816e-04	7.054047588053054162e-15	8.000000004490408489e-01
-2.973300000000000054e+00	1.000000000000022816e-04	9.662464694853412656e-15	8.000000004496066186e-01
-2.972999999999999865e+00	1.000000000000022816e-04	1.090330679870653066e-14	8.000000004501788275e-01
-2.972699999999999676e+00	1.000000000000022816e-04	-3.213235717361152304e-16	8.000000004507579199e-01
-2.972399999999999931e+00	1.000000000000022816e-04	-1.426331115139630828e-14	8.000000004513435625e-01
-2.972100000000000186e+00	1.000000000000022952e-04	4.921774763621452387e-15	8.000000004519359775e-01
-2.971799999999999997e+00	1.000000000000022816e-04	1.446724620615040537e-14	8.000000004525349429e-01
-2.971499999999999808e+00	1.000000000000023087e-04	-3.939652815696493494e-15	8.000000004531406805e-01
-2.971200000000000063e+00	1.000000000000023087e-04	-1.060524680771040133e-14	8.000000004537529685e-01
-2.970900000000000318e+00	1.000000000000023087e-04	-4.724948049354126393e-15	8.000000004543720289e-01
-2.970600000000000129e+00	1.000000000000023087e-04	1.703092377156608648e-15	8.000000004549976396e-01
-2.970299999999999940e+00	1.000000000000023087e-04	-9.248998062804552538e-15	8.000000004556301336e-01
-2.970000000000000195e+00	1.000000000000023087e-04	-1.701400020446527530e-14	8.000000004562694000e-01
-2.969700000000000006e+00	1.000000000000023087e-04	4.623413655040941146e-15	8.000000004569154388e-01
-2.969399999999999817e+00	1.000000000000023223e-04	6.651078796476731259e-15	8.000000004575680279e-01
-2.969100000000000072e+00	1.000000000000023223e-04	7.884685333529604282e-16	8.000000004582275004e-01
-2.968799999999999883e+00	1.000000000000023223e-04	9.368501443492088847e-16	8.000000004588937452e-01
-2.968499999999999694e+00	1.000000000000023358e-04	-1.207806195217149043e-15	8.000000004595667624e-01
-2.968199999999999950e+00	1.000000000000023358e-04	4.178548108383722980e-15	8.000000004602464410e-01
-2.967900000000000205e+00	1.000000000000023358e-04	8.078897925282111618e-15	8.000000004609330029e-01
-2.967600000000000016e+00	1.000000000000023494e-04	4.860721008175107994e-15	8.000000004616263372e-01
-2.967299999999999827e+00	1.000000000000023494e-04	2.771344283812611103e-15	8.000000004623264438e-01
-2.967000000000000082e+00	1.000000000000023494e-04	-3.073465329096656719e-15	8.000000004630334338e-01
-2.966700000000000337e+00	1.000000000000023494e-04	-6.357209030777843664e-15	8.000000004637473072e-01
-2.966400000000000148e+00	1.000000000000023629e-04	-6.403648030338862493e-15	8.000000004644679530e-01
-2.966099999999999959e+00	1.000000000000023629e-04	-6.102589878255770608e-15	8.000000004651954821e-01
-2.965800000000000214e+00	1.000000000000023629e-04	-4.885941495273438514e-15	8.000000004659298947e-01
-2.965500000000000025e+00	1.000000000000023629e-04	-1.876267658390275724e-15	8.000000004666711906e-01
-2.965199999999999836e+00	1.000000000000023765e-04	1.029368315222969867e-15	8.000000004674192589e-01
-2.964900000000000091e+00	1.000000000000023765e-04	4.286171464456079342e-15	8.000000004681743215e-01
-2.964599999999999902e+00	1.000000000000023765e-04	2.627587811965742142e-15	8.000000004689363786e-01
-2.964299999999999713e+00	1.000000000000023900e-04	-3.127388189390950523e-15	8.000000004697052081e-01
-2.963999999999999968e+00	1.000000000000023900e-04	3.038034027242058113e-15	8.000000004704809209e-01
-2.963700000000000223e+00	1.000000000000023900e-04	1.188120822896423427e-14	8.000000004712637391e-01
-2.963400000000000034e+00	1.000000000000023900e-04	1.896680403023779712e-14	8.000000004720533298e-01
-2.963099999999999845e+00	1.000000000000024036e-04	1.703239912614129496e-15	8.000000004728501368e-01
-2.962800000000000100e+00	1.000000000000023900e-04	-1.572430798373544776e-14	8.000000004736537162e-01
-2.962500000000000355e+00	1.000000000000024036e-04	-1.662712593857627330e-16	8.000000004744645121e-01
-2.962200000000000166e+00	1.000000000000023900e-04	-1.323625794355491393e-14	8.000000004752820804e-01
