# coordinate_x	h	p	@time=471.28999999999996
0.000000000000000000e+00	2.700291508185010403e-01	5.715752547818663265e-01
5.000000000000000104e-03	2.700255830621364761e-01	5.715752546235016718e-01
1.000000000000000021e-02	2.700148797942133472e-01	5.715752541483348770e-01
1.499999999999999944e-02	2.699970410159924228e-01	5.715752533562875604e-01
2.000000000000000042e-02	2.699720667305362531e-01	5.715752522471693187e-01
2.500000000000000139e-02	2.699399569413563627e-01	5.715752508207616600e-01
2.999999999999999889e-02	2.699007116537253115e-01	5.715752490767367355e-01
3.500000000000000333e-02	2.698543308733589163e-01	5.715752470147388298e-01
4.000000000000000083e-02	2.698008146077374159e-01	5.715752446343022042e-01
4.499999999999999833e-02	2.697401628647876359e-01	5.715752419349335867e-01
5.000000000000000278e-02	2.696723756542075412e-01	5.715752389160289049e-01
5.500000000000000028e-02	2.695974529861460134e-01	5.715752355769556647e-01
5.999999999999999778e-02	2.695153948725318438e-01	5.715752319169701279e-01
6.500000000000000222e-02	2.694262013257506805e-01	5.715752279352994680e-01
7.000000000000000666e-02	2.693298723599787947e-01	5.715752236310593926e-01
7.500000000000001110e-02	2.692264079898562534e-01	5.715752190033349667e-01
8.000000000000000167e-02	2.691158082318266254e-01	5.715752140510989010e-01
8.499999999999999223e-02	2.689980731028057126e-01	5.715752087732927089e-01
8.999999999999999667e-02	2.688732026215272519e-01	5.715752031687439949e-01
9.500000000000000111e-02	2.687411968072070945e-01	5.715751972362485001e-01
1.000000000000000056e-01	2.686020556808959014e-01	5.715751909744867243e-01
1.050000000000000100e-01	2.684557792641371621e-01	5.715751843821058609e-01
1.100000000000000006e-01	2.683023675803283825e-01	5.715751774576363076e-01
1.149999999999999911e-01	2.681418206533719983e-01	5.715751701995740452e-01
1.199999999999999956e-01	2.679741385090458339e-01	5.715751626062968160e-01
1.250000000000000000e-01	2.677993211736461321e-01	5.715751546761461688e-01
1.300000000000000044e-01	2.676173686753676728e-01	5.715751464073434152e-01
1.350000000000000089e-01	2.674282810429390866e-01	5.715751377980723413e-01
1.400000000000000133e-01	2.672320583070131872e-01	5.715751288463941648e-01
1.450000000000000178e-01	2.670287004987929591e-01	5.715751195503311344e-01
1.499999999999999944e-01	2.668182076514337697e-01	5.715751099077805986e-01
1.549999999999999989e-01	2.666005797986591430e-01	5.715750999165984947e-01
1.600000000000000033e-01	2.663758169761754613e-01	5.715750895745141946e-01
1.650000000000000078e-01	2.661439192202769699e-01	5.715750788792129944e-01
1.700000000000000122e-01	2.659048865692737462e-01	5.715750678282509600e-01
1.749999999999999889e-01	2.656587190620849359e-01	5.715750564191379723e-01
1.799999999999999933e-01	2.654054167396812658e-01	5.715750446492516845e-01
1.849999999999999978e-01	2.651449796436653461e-01	5.715750325159212331e-01
1.900000000000000022e-01	2.648774078177299485e-01	5.715750200163401962e-01
1.950000000000000067e-01	2.646027013062243194e-01	5.715750071476507488e-01
2.000000000000000111e-01	2.643208601556290005e-01	5.715749939068562879e-01
2.050000000000000155e-01	2.640318844131078757e-01	5.715749802909060318e-01
2.099999999999999922e-01	2.637357741280001444e-01	5.715749662966069788e-01
2.149999999999999967e-01	2.634325293503567145e-01	5.715749519207079521e-01
2.200000000000000011e-01	2.631221501324513823e-01	5.715749371598123352e-01
2.250000000000000056e-01	2.628046365273001839e-01	5.715749220104618944e-01
2.300000000000000100e-01	2.624799885901922258e-01	5.715749064690485159e-01
2.349999999999999867e-01	2.621482063771919391e-01	5.715748905318986939e-01
2.399999999999999911e-01	2.618092899466905599e-01	5.715748741951849343e-01
2.449999999999999956e-01	2.614632393578895653e-01	5.715748574550100214e-01
2.500000000000000000e-01	2.611100546723750249e-01	5.715748403073183104e-01
2.550000000000000044e-01	2.607497359525800529e-01	5.715748227479798826e-01
2.600000000000000089e-01	2.603822832633838069e-01	5.715748047727012837e-01
2.650000000000000133e-01	2.600076966705523462e-01	5.715747863771101223e-01
2.700000000000000178e-01	2.596259762423629436e-01	5.715747675566653641e-01
2.750000000000000222e-01	2.592371220480221838e-01	5.715747483067418200e-01
2.800000000000000266e-01	2.588411341593168102e-01	5.715747286225395518e-01
2.850000000000000311e-01	2.584380126490086194e-01	5.715747084991694704e-01
2.899999999999999800e-01	2.580277575925129518e-01	5.715746879315617424e-01
2.949999999999999845e-01	2.576103690662684409e-01	5.715746669145510550e-01
2.999999999999999889e-01	2.571858471494453124e-01	5.715746454427850232e-01
3.049999999999999933e-01	2.567541919222885993e-01	5.715746235108095652e-01
3.099999999999999978e-01	2.563154034678579163e-01	5.715746011129766435e-01
3.150000000000000022e-01	2.558694818703425300e-01	5.715745782435295297e-01
3.200000000000000067e-01	2.554164272168342187e-01	5.715745548965101008e-01
3.250000000000000111e-01	2.549562395956127547e-01	5.715745310658445488e-01
3.300000000000000155e-01	2.544889190979540139e-01	5.715745067452494554e-01
3.350000000000000200e-01	2.540144658163839830e-01	5.715744819283181677e-01
3.400000000000000244e-01	2.535328798465238398e-01	5.715744566084258738e-01
3.449999999999999734e-01	2.530441612853110978e-01	5.715744307788157563e-01
3.499999999999999778e-01	2.525483102328838214e-01	5.715744044325046236e-01
3.549999999999999822e-01	2.520453267907669659e-01	5.715743775623675083e-01
3.599999999999999867e-01	2.515352110637975036e-01	5.715743501610435207e-01
3.649999999999999911e-01	2.510179631582745152e-01	5.715743222210206698e-01
3.699999999999999956e-01	2.504935831839277260e-01	5.715742937345406061e-01
3.750000000000000000e-01	2.499620712520288779e-01	5.715742646936831095e-01
3.800000000000000044e-01	2.494234274774062565e-01	5.715742350902709434e-01
3.850000000000000089e-01	2.488776519765154294e-01	5.715742049159537874e-01
3.900000000000000133e-01	2.483247448695020676e-01	5.715741741621124250e-01
3.950000000000000178e-01	2.477647062782300236e-01	5.715741428199423435e-01
4.000000000000000222e-01	2.471975363283951954e-01	5.715741108803578108e-01
4.050000000000000266e-01	2.466232351475084739e-01	5.715740783340745867e-01
4.099999999999999756e-01	2.460418028670634805e-01	5.715740451715140003e-01
4.149999999999999800e-01	2.454532396204722744e-01	5.715740113828846614e-01
4.199999999999999845e-01	2.448575455452896565e-01	5.715739769580863161e-01
4.249999999999999889e-01	2.442547207810991661e-01	5.715739418867907817e-01
4.299999999999999933e-01	2.436447654717973921e-01	5.715739061583460234e-01
4.349999999999999978e-01	2.430276797634270958e-01	5.715738697618554243e-01
4.400000000000000022e-01	2.424034638065253044e-01	5.715738326860820839e-01
4.450000000000000067e-01	2.417721177539007560e-01	5.715737949195270895e-01
4.500000000000000111e-01	2.411336417630490503e-01	5.715737564503332591e-01
4.550000000000000155e-01	2.404880359938716128e-01	5.715737172663624133e-01
4.600000000000000200e-01	2.398353006111617614e-01	5.715736773550992300e-01
4.649999999999999689e-01	2.391754357822620525e-01	5.715736367037268506e-01
4.699999999999999734e-01	2.385084416796252049e-01	5.715735952990312896e-01
4.749999999999999778e-01	2.378343184784063868e-01	5.715735531274740433e-01
4.799999999999999822e-01	2.371530663591035759e-01	5.715735101750980540e-01
4.849999999999999867e-01	2.364646855050812069e-01	5.715734664275977650e-01
4.899999999999999911e-01	2.357691761052945478e-01	5.715734218702251956e-01
4.949999999999999956e-01	2.350665383517406837e-01	5.715733764878581091e-01
5.000000000000000000e-01	2.343567724422721543e-01	5.715733302649067538e-01
5.050000000000000044e-01	2.336398785779712495e-01	5.715732831853783669e-01
5.100000000000000089e-01	2.329158569660580991e-01	5.715732352327860255e-01
5.150000000000000133e-01	2.321847078171840328e-01	5.715731863902089316e-01
5.200000000000000178e-01	2.314464313484397018e-01	5.715731366402025948e-01
5.250000000000000222e-01	2.307010277805630338e-01	5.715730859648554540e-01
5.300000000000000266e-01	2.299484973410536037e-01	5.715730343457011697e-01
5.350000000000000311e-01	2.291888402612900499e-01	5.715729817637699162e-01
5.400000000000000355e-01	2.284220567797573542e-01	5.715729281995027833e-01
5.450000000000000400e-01	2.276481471390685296e-01	5.715728736327980730e-01
5.500000000000000444e-01	2.268671115893119150e-01	5.715728180429288097e-01
5.550000000000000488e-01	2.260789503849713611e-01	5.715727614085817088e-01
5.600000000000000533e-01	2.252836637884012283e-01	5.715727037077789063e-01
5.649999999999999467e-01	2.244812520666391864e-01	5.715726449179094892e-01
5.699999999999999512e-01	2.236717154950169095e-01	5.715725850156552212e-01
5.749999999999999556e-01	2.228550543538591888e-01	5.715725239770131916e-01
5.799999999999999600e-01	2.220312689322392341e-01	5.715724617772274252e-01
5.849999999999999645e-01	2.212003595245570775e-01	5.715723983908014283e-01
5.899999999999999689e-01	2.203623264344490018e-01	5.715723337914351276e-01
5.949999999999999734e-01	2.195171699712378799e-01	5.715722679520273131e-01
5.999999999999999778e-01	2.186648904540072491e-01	5.715722008446185720e-01
6.049999999999999822e-01	2.178054882079153709e-01	5.715721324403817416e-01
6.099999999999999867e-01	2.169389635684450812e-01	5.715720627095720596e-01
6.149999999999999911e-01	2.160653168775733268e-01	5.715719916215042939e-01
6.199999999999999956e-01	2.151845484882087545e-01	5.715719191445109981e-01
6.250000000000000000e-01	2.142966587602074813e-01	5.715718452459045418e-01
6.300000000000000044e-01	2.134016480650114955e-01	5.715717698919448031e-01
6.350000000000000089e-01	2.124995167815008912e-01	5.715716930477834357e-01
6.400000000000000133e-01	2.115902653008473744e-01	5.715716146774434403e-01
6.450000000000000178e-01	2.106738940221919987e-01	5.715715347437435589e-01
6.500000000000000222e-01	2.097504033577297089e-01	5.715714532082895039e-01
6.550000000000000266e-01	2.088197937282007810e-01	5.715713700313771461e-01
6.600000000000000311e-01	2.078820655682231677e-01	5.715712851719981780e-01
6.650000000000000355e-01	2.069372193215855416e-01	5.715711985877176549e-01
6.700000000000000400e-01	2.059852554468455943e-01	5.715711102346962003e-01
6.750000000000000444e-01	2.050261744124113050e-01	5.715710200675396813e-01
6.800000000000000488e-01	2.040599767024253441e-01	5.715709280393393987e-01
6.850000000000000533e-01	2.030866628116196893e-01	5.715708341014903437e-01
6.899999999999999467e-01	2.021062332515086712e-01	5.715707382037522599e-01
6.949999999999999512e-01	2.011186885450006179e-01	5.715706402940320396e-01
6.999999999999999556e-01	2.001240292329236614e-01	5.715705403184685451e-01
7.049999999999999600e-01	1.991222558683777011e-01	5.715704382211744816e-01
7.099999999999999645e-01	1.981133690236188682e-01	5.715703339443490849e-01
7.149999999999999689e-01	1.970973692841332114e-01	5.715702274279723660e-01
7.199999999999999734e-01	1.960742572559092400e-01	5.715701186099503284e-01
7.249999999999999778e-01	1.950440335592125707e-01	5.715700074257566987e-01
7.299999999999999822e-01	1.940066988362786071e-01	5.715698938086128944e-01
7.349999999999999867e-01	1.929622537447661101e-01	5.715697776890715787e-01
7.399999999999999911e-01	1.919106989659053464e-01	5.715696589952360407e-01
7.449999999999999956e-01	1.908520351976059626e-01	5.715695376522768045e-01
7.500000000000000000e-01	1.897862631630998775e-01	5.715694135826971944e-01
7.550000000000000044e-01	1.887133836036769263e-01	5.715692867057733384e-01
7.600000000000000089e-01	1.876333972878656831e-01	5.715691569378726911e-01
7.650000000000000133e-01	1.865463050037675652e-01	5.715690241918059966e-01
7.700000000000000178e-01	1.854521075688235765e-01	5.715688883772067630e-01
7.750000000000000222e-01	1.843508058217153134e-01	5.715687493997836377e-01
