# coordinate_x	h	p	@time=721.29
0.000000000000000000e+00	2.699979225450760967e-01	5.715594025042586290e-01
5.000000000000000104e-03	2.699943548893810052e-01	5.715594024085081104e-01
1.000000000000000021e-02	2.699836519234643517e-01	5.715594021212080378e-01
1.499999999999999944e-02	2.699658136485847404e-01	5.715594016423056756e-01
2.000000000000000042e-02	2.699408400677993924e-01	5.715594009716736812e-01
2.500000000000000139e-02	2.699087311846139481e-01	5.715594001091655052e-01
2.999999999999999889e-02	2.698694870042919747e-01	5.715593990545615455e-01
3.500000000000000333e-02	2.698231075325394079e-01	5.715593978076234372e-01
4.000000000000000083e-02	2.697695927768239410e-01	5.715593963680390965e-01
4.499999999999999833e-02	2.697089427450587440e-01	5.715593947354778992e-01
5.000000000000000278e-02	2.696411574469252947e-01	5.715593929095351688e-01
5.500000000000000028e-02	2.695662368925552110e-01	5.715593908897866893e-01
5.999999999999999778e-02	2.694841810938569671e-01	5.715593886757341924e-01
6.500000000000000222e-02	2.693949900631951722e-01	5.715593862668596481e-01
7.000000000000000666e-02	2.692986638147219502e-01	5.715593836625698643e-01
7.500000000000001110e-02	2.691952023630526658e-01	5.715593808622515537e-01
8.000000000000000167e-02	2.690846057246029099e-01	5.715593778652158230e-01
8.499999999999999223e-02	2.689668739162597855e-01	5.715593746707526845e-01
8.999999999999999667e-02	2.688420069567255544e-01	5.715593712780757674e-01
9.500000000000000111e-02	2.687100048651833717e-01	5.715593676863771622e-01
1.000000000000000056e-01	2.685708676626484825e-01	5.715593638947711330e-01
1.050000000000000100e-01	2.684245953706281274e-01	5.715593599023501836e-01
1.100000000000000006e-01	2.682711880124802883e-01	5.715593557081275478e-01
1.149999999999999911e-01	2.681106456120674331e-01	5.715593513110934776e-01
1.199999999999999956e-01	2.679429681951239206e-01	5.715593467101587333e-01
1.250000000000000000e-01	2.677681557879020291e-01	5.715593419042092060e-01
1.300000000000000044e-01	2.675862084185494094e-01	5.715593368920499628e-01
1.350000000000000089e-01	2.673971261157467305e-01	5.715593316724606465e-01
1.400000000000000133e-01	2.672009089100957357e-01	5.715593262441381883e-01
1.450000000000000178e-01	2.669975568327475068e-01	5.715593206057529851e-01
