File	Min_h	Min_x
domain_000000.txt	0.0001	-0.0002624999999999711
domain_000001.txt	0.0004094712188487808	0.0
domain_000002.txt	0.0007206131890590335	0.0
domain_000003.txt	0.0010304184470038783	0.0005999999999999339
domain_000004.txt	0.0013489709128936451	0.0005999999999999339
domain_000005.txt	0.0016702138819803456	0.0011999999999998678
domain_000006.txt	0.0019903131259021638	0.0011999999999998678
domain_000007.txt	0.0023117988972303945	0.0018000000000000238
domain_000008.txt	0.0026319339718652566	0.0018000000000000238
domain_000009.txt	0.002951761417600969	0.00240000000000018
domain_000010.txt	0.003271899496833548	0.00240000000000018
domain_000011.txt	0.003589681781988553	0.0030000000000001137
domain_000012.txt	0.003907849734296012	0.003600000000000048
domain_000013.txt	0.004225404842857424	0.003600000000000048
domain_000014.txt	0.004541113744707424	0.0041999999999999815
domain_000015.txt	0.004856592076075	0.0047999999999999154
domain_000016.txt	0.005171607937825368	0.0053999999999998485
domain_000017.txt	0.005484984276097879	0.0053999999999998485
domain_000018.txt	0.005797391921063209	0.005999999999999783
domain_000019.txt	0.0061091356141117605	0.006599999999999939
domain_000020.txt	0.006420110639519321	0.007200000000000095
domain_000021.txt	0.006729850706320986	0.007200000000000095
domain_000022.txt	0.007038210200393521	0.007800000000000029
domain_000023.txt	0.007345714589451534	0.008399999999999963
domain_000024.txt	0.007652308504135453	0.008999999999999897
domain_000025.txt	0.007957947433057354	0.009599999999999831
domain_000026.txt	0.008262458900517404	0.009599999999999831
domain_000027.txt	0.008565483154599901	0.010199999999999987
domain_000028.txt	0.00886752131989867	0.010800000000000143
domain_000029.txt	0.009168547512208558	0.011400000000000077
domain_000030.txt	0.009468540764036058	0.01200000000000001
domain_000031.txt	0.009767484500558116	0.012599999999999945
domain_000032.txt	0.010065200298796494	0.012599999999999945
domain_000033.txt	0.010361543170239093	0.013199999999999878
domain_000034.txt	0.010656832884068254	0.013800000000000034
domain_000035.txt	0.010951060421927335	0.01440000000000019
domain_000036.txt	0.011244219307726636	0.015000000000000124
domain_000037.txt	0.011536305071957237	0.015600000000000058
domain_000038.txt	0.0118271372539942	0.015600000000000058
domain_000039.txt	0.012116654372038956	0.016199999999999992
domain_000040.txt	0.012405109489146821	0.016799999999999926
domain_000041.txt	0.012692502518814812	0.01739999999999986
domain_000042.txt	0.01297883468127637	0.01799999999999979
domain_000043.txt	0.01326410847315596	0.018599999999999946
domain_000044.txt	0.013547928724849688	0.018599999999999946
domain_000045.txt	0.013830693439132426	0.019200000000000102
domain_000046.txt	0.014112421466141075	0.01980000000000004
domain_000047.txt	0.014393118025074524	0.020399999999999974
domain_000048.txt	0.014672736255176066	0.020399999999999974
domain_000049.txt	0.014950970567330519	0.020999999999999908
domain_000050.txt	0.015228200348472273	0.02159999999999984
domain_000051.txt	0.015504433043702689	0.0222
domain_000052.txt	0.015779676705376333	0.022800000000000157
domain_000053.txt	0.016053581768741023	0.022800000000000157
domain_000054.txt	0.016326447746442214	0.023400000000000087
domain_000055.txt	0.016598357072166385	0.02400000000000002
domain_000056.txt	0.01686931934313065	0.024599999999999955
domain_000057.txt	0.01713891125297333	0.024599999999999955
domain_000058.txt	0.01740757156469069	0.02519999999999989
domain_000059.txt	0.017675320361630845	0.025800000000000045
domain_000060.txt	0.01794195114642497	0.025800000000000045
domain_000061.txt	0.018207456703369936	0.0264000000000002
domain_000062.txt	0.018472088029440822	0.02700000000000013
domain_000063.txt	0.018735736853884116	0.02700000000000013
domain_000064.txt	0.018998189110957332	0.02760000000000007
domain_000065.txt	0.01925980568831796	0.0282
domain_000066.txt	0.019520472326517133	0.0282
domain_000067.txt	0.019779978249960407	0.028799999999999937
domain_000068.txt	0.02003868786077779	0.02939999999999987
domain_000069.txt	0.020296389292410455	0.02939999999999987
domain_000070.txt	0.02055305978991247	0.029999999999999805
domain_000071.txt	0.020808973741472395	0.03059999999999996
domain_000072.txt	0.021063741140913427	0.03059999999999996
domain_000073.txt	0.021317689630058544	0.03120000000000012
domain_000074.txt	0.021570767455592468	0.03120000000000012
domain_000075.txt	0.02182279742523192	0.03180000000000005
domain_000076.txt	0.02207413853251236	0.032399999999999984
domain_000077.txt	0.02232434075682872	0.032399999999999984
domain_000078.txt	0.022573838972808184	0.03299999999999992
domain_000079.txt	0.02282236897257668	0.03299999999999992
domain_000080.txt	0.023070072603068287	0.033599999999999845
domain_000081.txt	0.023316936185128343	0.033599999999999845
domain_000082.txt	0.023562893857103816	0.03420000000000001
domain_000083.txt	0.02380810044148798	0.03420000000000001
domain_000084.txt	0.0240523608405559	0.034800000000000164
domain_000085.txt	0.02429592294796857	0.034800000000000164
domain_000086.txt	0.02453853461622215	0.0354000000000001
domain_000087.txt	0.024780467411039623	0.0354000000000001
domain_000088.txt	0.02502147854399745	0.03600000000000003
domain_000089.txt	0.02526179942788737	0.03600000000000003
domain_000090.txt	0.025501257721760325	0.036599999999999966
domain_000091.txt	0.02573998596820909	0.036599999999999966
domain_000092.txt	0.025977938459619692	0.03719999999999989
domain_000093.txt	0.026215094885179435	0.03719999999999989
domain_000094.txt	0.026451587832077524	0.037800000000000056
