File	Min_h	Min_x
domain_000000.txt	0.0001	-0.0002624999999999711
domain_000001.txt	0.0004698300558079425	0.0
domain_000002.txt	0.0008256853603658954	0.0005999999999999339
domain_000003.txt	0.0011958172906602511	0.0011999999999998678
domain_000004.txt	0.0015714598911231589	0.0018000000000000238
domain_000005.txt	0.001947083350308452	0.0018000000000000238
domain_000006.txt	0.0023226054220547745	0.00240000000000018
domain_000007.txt	0.002697424951156708	0.0030000000000001137
domain_000008.txt	0.003070980642973653	0.003600000000000048
domain_000009.txt	0.0034424706168236898	0.0047999999999999154
domain_000010.txt	0.003811900638721238	0.0053999999999998485
domain_000011.txt	0.004179566692115368	0.005999999999999783
domain_000012.txt	0.0045454485496770084	0.006599999999999939
domain_000013.txt	0.0049095277824285685	0.007200000000000095
domain_000014.txt	0.005271789898568652	0.007800000000000029
domain_000015.txt	0.0056314443169152364	0.008999999999999897
domain_000016.txt	0.005988859132519064	0.009599999999999831
domain_000017.txt	0.0063445053150240245	0.010199999999999987
domain_000018.txt	0.006698369490209083	0.010800000000000143
domain_000019.txt	0.00704967138862311	0.01200000000000001
domain_000020.txt	0.007398837374031386	0.012599999999999945
domain_000021.txt	0.0077462742174564435	0.013199999999999878
domain_000022.txt	0.008091775933673934	0.01440000000000019
domain_000023.txt	0.00843467222464599	0.015000000000000124
domain_000024.txt	0.008775887484909371	0.015600000000000058
domain_000025.txt	0.009115412654523683	0.016199999999999992
domain_000026.txt	0.009452330599446659	0.01739999999999986
domain_000027.txt	0.009787541718049844	0.01799999999999979
domain_000028.txt	0.010121109604593812	0.018599999999999946
domain_000029.txt	0.010452305749045689	0.01980000000000004
domain_000030.txt	0.010781727830419759	0.020399999999999974
domain_000031.txt	0.011109551623485344	0.020999999999999908
domain_000032.txt	0.011435160588500972	0.0222
domain_000033.txt	0.011759001334664485	0.022800000000000157
domain_000034.txt	0.01208128735853712	0.023400000000000087
domain_000035.txt	0.012401479836989256	0.024599999999999955
domain_000036.txt	0.012719938064404886	0.02519999999999989
domain_000037.txt	0.01303688392176836	0.025800000000000045
domain_000038.txt	0.013351846533264568	0.02700000000000013
domain_000039.txt	0.01366511165256168	0.02760000000000007
domain_000040.txt	0.013976905613400776	0.0282
domain_000041.txt	0.014286829916607374	0.02939999999999987
domain_000042.txt	0.014595082097839964	0.029999999999999805
domain_000043.txt	0.014901903239131868	0.03059999999999996
domain_000044.txt	0.015206979739977035	0.03180000000000005
domain_000045.txt	0.015510390391623472	0.032399999999999984
domain_000046.txt	0.015812409068077883	0.03299999999999992
domain_000047.txt	0.016112824014161274	0.03420000000000001
domain_000048.txt	0.016411556391216192	0.034800000000000164
domain_000049.txt	0.016708934847474783	0.0354000000000001
domain_000050.txt	0.017004868619897077	0.036599999999999966
domain_000051.txt	0.017299078476164832	0.03719999999999989
domain_000052.txt	0.017591971497824366	0.037800000000000056
domain_000053.txt	0.01788355249589217	0.038400000000000205
domain_000054.txt	0.018173434109448897	0.03960000000000008
domain_000055.txt	0.01846198963555773	0.04020000000000001
domain_000056.txt	0.018749269707491294	0.04079999999999995
domain_000057.txt	0.019035080804439056	0.041999999999999815
domain_000058.txt	0.019319440493295495	0.04259999999999997
domain_000059.txt	0.01960256031610789	0.04320000000000013
domain_000060.txt	0.01988444620684649	0.04380000000000006
domain_000061.txt	0.02016475698835244	0.04499999999999993
domain_000062.txt	0.02044385148803833	0.045599999999999856
domain_000063.txt	0.020721746898771157	0.04620000000000002
domain_000064.txt	0.02099835475944586	0.0474000000000001
domain_000065.txt	0.021273553527743072	0.04800000000000004
domain_000066.txt	0.02154758708826495	0.04859999999999998
domain_000067.txt	0.021820461950441985	0.04919999999999991
domain_000068.txt	0.022092060837546453	0.05039999999999978
domain_000069.txt	0.022362356240932486	0.050999999999999934
domain_000070.txt	0.022631525962919632	0.05160000000000009
domain_000071.txt	0.022899576767328296	0.05220000000000002
domain_000072.txt	0.023166429049907716	0.053399999999999885
domain_000073.txt	0.02343201173139936	0.05399999999999983
domain_000074.txt	0.02369650757480671	0.05459999999999998
domain_000075.txt	0.023959923477474856	0.05520000000000014
domain_000076.txt	0.024222266463770906	0.05580000000000007
domain_000077.txt	0.024483329207658434	0.05699999999999993
domain_000078.txt	0.0247433340382864	0.057599999999999874
domain_000079.txt	0.02500229698192744	0.05820000000000002
domain_000080.txt	0.025260225080463487	0.058800000000000185
domain_000081.txt	0.025517082103909943	0.060000000000000046
domain_000082.txt	0.025772771767146676	0.060599999999999994
domain_000083.txt	0.02602745656245488	0.06119999999999992
domain_000084.txt	0.02628114350448209	0.061799999999999855
domain_000085.txt	0.026533839656640395	0.06239999999999978
domain_000086.txt	0.026785552132382477	0.06299999999999993
domain_000087.txt	0.027036127413444924	0.06420000000000003
domain_000088.txt	0.027285739881798	0.06479999999999997
domain_000089.txt	0.02753439730486282	0.0653999999999999
domain_000090.txt	0.027782106674643117	0.06599999999999984
domain_000091.txt	0.028028875009857	0.06659999999999999
domain_000092.txt	0.028274699749130768	0.06780000000000008
domain_000093.txt	0.028519477010370147	0.06840000000000002
domain_000094.txt	0.028763340606461386	0.06899999999999995
domain_000095.txt	0.029006297396095223	0.06959999999999988
