File	Min_h	Min_x
domain_000000.txt	0.0001	-0.0005249999999999422
domain_000001.txt	0.00010521308472125961	0.0
domain_000002.txt	0.00012547457325677718	0.0
domain_000003.txt	0.00014556168536498633	0.0
domain_000004.txt	0.0001648996039266453	0.0
domain_000005.txt	0.00018381790701583065	0.0
domain_000006.txt	0.00020254478465405004	0.0
domain_000007.txt	0.00022118051104072896	0.0
domain_000008.txt	0.0002397719303733274	0.0
domain_000009.txt	0.0002583428817884722	0.0
domain_000010.txt	0.0002769066832715671	0.0
domain_000011.txt	0.00029547124787677353	0.0
domain_000012.txt	0.000314041665743455	0.0
domain_000013.txt	0.0003322802955485159	0.0005999999999999339
domain_000014.txt	0.000349816906045259	0.0005999999999999339
domain_000015.txt	0.0003674416120784965	0.0005999999999999339
domain_000016.txt	0.00038514725339949054	0.0005999999999999339
domain_000017.txt	0.0004029278868093259	0.0005999999999999339
domain_000018.txt	0.0004207785461127315	0.0005999999999999339
domain_000019.txt	0.0004386950196547448	0.0005999999999999339
domain_000020.txt	0.000456673685611064	0.0005999999999999339
domain_000021.txt	0.00047471138675546647	0.0005999999999999339
domain_000022.txt	0.000492805334387892	0.0005999999999999339
domain_000023.txt	0.0005109530342088408	0.0005999999999999339
domain_000024.txt	0.0005291522287887128	0.0005999999999999339
domain_000025.txt	0.0005474008526514983	0.0005999999999999339
domain_000026.txt	0.0005656969970110808	0.0005999999999999339
domain_000027.txt	0.0005840388819478048	0.0005999999999999339
domain_000028.txt	0.0006024248343615194	0.0005999999999999339
domain_000029.txt	0.0006208532704393559	0.0005999999999999339
domain_000030.txt	0.0006388992358321938	0.0011999999999998678
domain_000031.txt	0.0006566406651415336	0.0011999999999998678
domain_000032.txt	0.0006744528352170617	0.0011999999999998678
domain_000033.txt	0.00069233231873123	0.0011999999999998678
domain_000034.txt	0.0007102759221666246	0.0011999999999998678
domain_000035.txt	0.0007282806588734537	0.0011999999999998678
domain_000036.txt	0.0007463437260778336	0.0011999999999998678
domain_000037.txt	0.0007644624851956426	0.0011999999999998678
domain_000038.txt	0.0007826344449206013	0.0011999999999998678
domain_000039.txt	0.0008008572466476451	0.0011999999999998678
domain_000040.txt	0.0008191286518679035	0.0011999999999998678
domain_000041.txt	0.0008374465312330129	0.0011999999999998678
domain_000042.txt	0.000855808855036779	0.0011999999999998678
domain_000043.txt	0.0008742136849035258	0.0011999999999998678
domain_000044.txt	0.0008922275499337804	0.0018000000000000238
domain_000045.txt	0.0009100981245890946	0.0018000000000000238
domain_000046.txt	0.0009280267338920542	0.0018000000000000238
domain_000047.txt	0.0009460107816001005	0.0018000000000000238
domain_000048.txt	0.0009640477944491391	0.0018000000000000238
domain_000049.txt	0.0009821354133351108	0.0018000000000000238
domain_000050.txt	0.0010002713853812415	0.0018000000000000238
domain_000051.txt	0.0010184535567850496	0.0018000000000000238
domain_000052.txt	0.0010366798663532016	0.0018000000000000238
domain_000053.txt	0.001054948339644305	0.0018000000000000238
domain_000054.txt	0.00107325708365002	0.0018000000000000238
domain_000055.txt	0.0010916042819537428	0.0018000000000000238
domain_000056.txt	0.0011099881903137443	0.0018000000000000238
domain_000057.txt	0.0011280048283989167	0.00240000000000018
domain_000058.txt	0.0011459509237209476	0.00240000000000018
domain_000059.txt	0.0011639437108191325	0.00240000000000018
domain_000060.txt	0.0011819811452968387	0.00240000000000018
domain_000061.txt	0.0012000612644873171	0.00240000000000018
domain_000062.txt	0.0012181821831538935	0.00240000000000018
domain_000063.txt	0.0012363420895035952	0.00240000000000018
domain_000064.txt	0.0012545392414854116	0.00240000000000018
domain_000065.txt	0.0012727719633473852	0.00240000000000018
domain_000066.txt	0.0012910386424294143	0.00240000000000018
domain_000067.txt	0.0013093377261710068	0.00240000000000018
domain_000068.txt	0.0013276677193153452	0.00240000000000018
domain_000069.txt	0.0013459563426739016	0.0030000000000001137
domain_000070.txt	0.0013639117177674412	0.0030000000000001137
domain_000071.txt	0.0013819051203365284	0.0030000000000001137
domain_000072.txt	0.0013999348967133542	0.0030000000000001137
domain_000073.txt	0.0014179994535044476	0.0030000000000001137
domain_000074.txt	0.0014360972549634136	0.0030000000000001137
domain_000075.txt	0.0014542268205124111	0.0030000000000001137
domain_000076.txt	0.001472386722401571	0.0030000000000001137
domain_000077.txt	0.0014905755834964897	0.0030000000000001137
domain_000078.txt	0.0015087920751847715	0.0030000000000001137
domain_000079.txt	0.0015270349153933467	0.0030000000000001137
domain_000080.txt	0.0015453028667089903	0.0030000000000001137
domain_000081.txt	0.0015635947345950811	0.0030000000000001137
domain_000082.txt	0.001581706188671584	0.003600000000000048
domain_000083.txt	0.0015996797958857003	0.003600000000000048
domain_000084.txt	0.0016176825010344716	0.003600000000000048
domain_000085.txt	0.001635713022236496	0.003600000000000048
domain_000086.txt	0.0016537701211393032	0.003600000000000048
domain_000087.txt	0.0016718526012597255	0.003600000000000048
domain_000088.txt	0.0016899593064005675	0.003600000000000048
domain_000089.txt	0.0017080891191391984	0.003600000000000048
domain_000090.txt	0.0017262409593839943	0.003600000000000048
domain_000091.txt	0.0017444137829948471	0.003600000000000048
domain_000092.txt	0.0017626065804642048	0.003600000000000048
domain_000093.txt	0.00178081837565535	0.003600000000000048
domain_000094.txt	0.001799048224594851	0.003600000000000048
domain_000095.txt	0.0018170572113774283	0.0041999999999999815
domain_000096.txt	0.0018350118956501345	0.0041999999999999815
domain_000097.txt	0.001852988579105084	0.0041999999999999815
domain_000098.txt	0.001870986265438357	0.0041999999999999815
domain_000099.txt	0.0018890039903652683	0.0041999999999999815
domain_000100.txt	0.0019070408205037928	0.0041999999999999815
domain_000101.txt	0.0019250958523023684	0.0041999999999999815
domain_000102.txt	0.00194316821100998	0.0041999999999999815
domain_000103.txt	0.0019612570496865636	0.0041999999999999815
domain_000104.txt	0.0019793615482518604	0.0041999999999999815
domain_000105.txt	0.001997480912570981	0.0041999999999999815
domain_000106.txt	0.0020156143735749993	0.0041999999999999815
domain_000107.txt	0.0020337611864150182	0.0041999999999999815
domain_000108.txt	0.002051739251315636	0.0047999999999999154
domain_000109.txt	0.0020696446098328646	0.0047999999999999154
domain_000110.txt	0.0020875664291199417	0.0047999999999999154
domain_000111.txt	0.0021055039304654563	0.0047999999999999154
domain_000112.txt	0.002123456359003098	0.0047999999999999154
domain_000113.txt	0.0021414229829327894	0.0047999999999999154
domain_000114.txt	0.0021594030927698134	0.0047999999999999154
domain_000115.txt	0.002177396000620809	0.0047999999999999154
domain_000116.txt	0.002195401039485548	0.0047999999999999154
domain_000117.txt	0.002213417562583464	0.0047999999999999154
domain_000118.txt	0.002231444942703956	0.0047999999999999154
domain_000119.txt	0.0022494825715795165	0.0047999999999999154
domain_000120.txt	0.0022675298592808	0.0047999999999999154
domain_000121.txt	0.002285537420353691	0.0053999999999998485
domain_000122.txt	0.0023033701152389025	0.0053999999999998485
domain_000123.txt	0.002321214985217647	0.0053999999999998485
domain_000124.txt	0.0023390714168667896	0.0053999999999998485
domain_000125.txt	0.002356938814706741	0.0053999999999998485
domain_000126.txt	0.0023748166006458456	0.0053999999999998485
domain_000127.txt	0.0023927042134433583	0.0053999999999998485
domain_000128.txt	0.002410601108190349	0.0053999999999998485
domain_000129.txt	0.002428506755807868	0.0053999999999998485
domain_000130.txt	0.002446420642561754	0.0053999999999998485
domain_000131.txt	0.002464342269593504	0.0053999999999998485
domain_000132.txt	0.002482271152466601	0.0053999999999998485
domain_000133.txt	0.0025002068207277766	0.0053999999999998485
domain_000134.txt	0.002518148817482659	0.0053999999999998485
domain_000135.txt	0.0025360328835920035	0.005999999999999783
domain_000136.txt	0.00255378461342864	0.005999999999999783
domain_000137.txt	0.0025715447209027405	0.005999999999999783
domain_000138.txt	0.002589312731925952	0.005999999999999783
domain_000139.txt	0.0026070881856477316	0.005999999999999783
domain_000140.txt	0.002624870634065515	0.005999999999999783
domain_000141.txt	0.0026426596416472044	0.005999999999999783
domain_000142.txt	0.0026604547849655717	0.005999999999999783
domain_000143.txt	0.002678255652344176	0.005999999999999783
domain_000144.txt	0.002696061843514414	0.005999999999999783
domain_000145.txt	0.0027138729692833207	0.005999999999999783
domain_000146.txt	0.00273168865121178	0.005999999999999783
domain_000147.txt	0.002749508521302775	0.005999999999999783
domain_000148.txt	0.0027673322216993823	0.005999999999999783
domain_000149.txt	0.0027851594043921393	0.005999999999999783
domain_000150.txt	0.0028028231212110888	0.006599999999999939
